OBJECTID,BldgID,Parcel_id,LOC_ID,Addrptid,FullAddr,Town,StrucType,Notes,SourceData,EditReason,AreaSqFt,BaseElev,LowHeight,TopHeight,last_edited_user,last_edited_date,GlobalID,IsActive,Shape__Area
15616,19176,157.0-0009-0007.A,F_741602_2976050,,197 WAVERLY ST,Arlington,Out Building,,,,78.0,336.73,343.16,346.41,ArlingtonMA_GIS,2023-10-24 20:02:07.930,efb78cab-b210-49e4-a7a3-2f3ae311cd4a,Y,77.96142578125
15617,19177,157.0-0009-0009.A,F_741651_2975969,ADDR-10236,201 WAVERLY ST,Arlington,Building,,,,1132.0,340.29,356.32,369.96,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c2f35e4b-bf38-4a08-8e92-d917a72dd3e2,Y,1131.577880859375
15618,19178,157.0-0009-0009.B,F_741676_2975929,ADDR-10237,205 WAVERLY ST,Arlington,Building,,,,1049.0,340.35,356.91,371.35,ArlingtonMA_GIS,2023-10-24 20:02:07.930,63e23bd4-f9b4-4a10-a798-528f38498baf,Y,1048.83544921875
15619,19179,157.0-0009-0009.B,F_741676_2975929,,205 WAVERLY ST,Arlington,Out Building,,,,75.0,339.43,347.43,349.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0edc19c3-9284-446f-b2d4-ae7badeae827,Y,74.577392578125
15620,19180,157.0-0009-0010.0,F_741704_2975884,ADDR-10238,209 WAVERLY ST,Arlington,Building,,,,1440.0,341.84,358.35,364.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d9b9428c-c6a7-4bd6-b4ca-54a5c3532624,Y,1439.967529296875
15621,19181,157.0-0009-0010.0,F_741704_2975884,,205 WAVERLY ST,Arlington,Out Building,,,,39.0,339.19,349.3,351.42,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9bb4b3ea-bad5-4d41-897b-425d1d3043e6,Y,39.13232421875
15622,19182,157.0-0010-0001.A,F_741783_2976021,ADDR-10239,198 WAVERLY ST,Arlington,Building,,,,1215.0,337.84,357.96,367.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7050527c-cc86-472b-afdc-b0d54a3836a9,Y,1215.31103515625
15623,19183,157.0-0010-0002.A,F_741758_2976064,ADDR-10240,194 WAVERLY ST,Arlington,Building,,,,1188.0,336.92,357.29,366.73,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e14c087c-360a-43fc-9b08-86db31b242cd,Y,1188.157470703125
15624,19184,157.0-0010-0002.B,F_741732_2976107,ADDR-10241,190 WAVERLY ST,Arlington,Building,,,,843.0,335.92,351.86,364.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,41355e46-9d2c-483c-b974-749f61f28e39,Y,842.923095703125
15625,19185,157.0-0010-0003.A,F_741674_2976153,ADDR-10242,186 WAVERLY ST,Arlington,Building,,,,1209.0,334.87,351.94,360.97,ArlingtonMA_GIS,2023-10-24 20:02:07.930,008e6bb5-9dd8-4e1f-9ebe-42a491839928,Y,1208.932861328125
15626,19186,157.0-0010-0004.A,F_741717_2976180,ADDR-10243,220 HILLSIDE AVE,Arlington,Building,,,,836.0,333.27,351.37,365.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,74ba5272-5b48-4947-9018-d00f85ce08da,Y,836.220703125
15627,19187,157.0-0010-0005.0,F_741773_2976231,ADDR-10244,216 HILLSIDE AVE,Arlington,Building,,,,1191.0,329.09,348.91,361.25,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b3965e57-e94c-43a6-8074-ef2514eb6831,Y,1191.152587890625
15628,19188,157.0-0010-0006.0,F_741804_2976180,ADDR-10245,247 WACHUSETT AVE,Arlington,Building,,,,1033.0,329.38,348.31,358.66,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fb8686ed-271e-4eb2-8b10-b425d84a807c,Y,1033.3095703125
15629,19189,157.0-0010-0007.0,F_741835_2976128,ADDR-10246,251 WACHUSETT AVE,Arlington,Building,,,,902.0,329.68,351.92,364.88,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d84c3512-46e3-4577-9f2c-90dde630c35f,Y,902.3623046875
15630,19190,157.0-0010-0007.0,F_741835_2976128,,251 WACHUSETT AVE,Arlington,Out Building,,,,571.0,331.18,337.46,342.64,ArlingtonMA_GIS,2023-10-24 20:02:07.930,eeee709c-690d-485b-888d-28dfe9d6207c,Y,570.998046875
15631,19191,157.0-0010-0008.0,F_741866_2976077,ADDR-10247,255 WACHUSETT AVE,Arlington,Building,,,,1286.0,331.1,349.3,361.28,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7bf2276b-ee99-4325-866f-ae45f7e843c8,Y,1285.94775390625
15632,19192,159.0-0001-0001.A,F_741087_2977701,,104 WACHUSETT AVE,Arlington,Out Building,,,,94.0,314.66,321.0,322.61,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f1d3443f-587e-4978-beba-36eb39466442,Y,93.71533203125
15633,19193,159.0-0001-0001.A,F_741087_2977701,,131 FLORENCE AVE,Arlington,Building,,,,286.0,299.86,307.53,311.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e1286985-4e40-48c4-8442-2675b777312d,Y,286.202880859375
15634,19194,159.0-0001-0001.A,F_741087_2977701,ADDR-10248,104 WACHUSETT AVE,Arlington,Building,,,,1096.0,313.52,326.43,336.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9a05662c-e91d-452c-b6b6-230478f50684,Y,1095.897705078125
15635,19195,159.0-0001-0001.B,F_741151_2977658,ADDR-10249,127 FLORENCE AVE,Arlington,Building,,,,1116.0,314.7,331.22,344.69,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b1248261-f0cf-47e9-a5ca-907060b8e7a2,Y,1116.12060546875
15636,19196,159.0-0001-0002.B,F_741088_2977619,,131 FLORENCE AVE,Arlington,Building,,,,477.0,300.15,309.93,315.66,ArlingtonMA_GIS,2023-10-24 20:02:07.930,decbde2c-1171-466b-b656-2617f3c6b229,Y,476.82373046875
15637,19197,159.0-0001-0002.B,F_741088_2977619,ADDR-10250,131 FLORENCE AVE,Arlington,Building,,,,1524.0,308.93,326.05,341.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,09e21cb5-62c3-438b-a602-ad70b25c725e,Y,1523.82470703125
15638,19198,159.0-0002-0001.0,F_741177_2977529,,128 WACHUSETT AVE,Arlington,Out Building,,,,53.0,316.02,322.32,324.64,ArlingtonMA_GIS,2023-10-24 20:02:07.930,919bf924-4960-4d34-81d3-4b3ef9b1f927,Y,52.876708984375
15639,19199,159.0-0002-0001.0,F_741177_2977529,ADDR-10251,128 WACHUSETT AVE,Arlington,Building,,,,1616.0,315.26,331.35,344.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,12496120-0c67-47fd-9b18-27e7ac47a3bd,Y,1615.9599609375
15640,19200,159.0-0002-0002.0,F_741213_2977474,,128 WACHUSETT AVE,Arlington,Out Building,,,,62.0,315.83,322.81,323.63,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a5e378ac-b841-4a3d-9b17-9d833a21bdaf,Y,62.452880859375
15641,19201,159.0-0002-0002.0,F_741213_2977474,ADDR-10252,134 WACHUSETT AVE,Arlington,Building,,,,1345.0,312.29,330.17,345.03,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2ecfefef-453a-4fc7-bb24-3a13d080f130,Y,1345.19873046875
15642,19202,159.0-0002-0003.0,F_741245_2977421,ADDR-10253,138 WACHUSETT AVE,Arlington,Building,,,,1525.0,312.65,327.92,346.55,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2123421d-7393-4138-89bf-578e58d36ec0,Y,1525.04638671875
15643,19203,159.0-0002-0004.0,F_741276_2977371,ADDR-10254,142 WACHUSETT AVE,Arlington,Building,,,,1511.0,316.92,333.15,350.75,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1c544e2a-6452-46f4-90c8-7cdfc69034a2,Y,1510.609130859375
15644,19204,159.0-0002-0005.A,F_741296_2977314,,146 WACHUSETT AVE,Arlington,Out Building,,,,89.0,320.04,326.21,327.64,ArlingtonMA_GIS,2023-10-24 20:02:07.930,51359702-4608-4a1f-9868-53c87ddc6c9f,Y,88.95751953125
15645,19205,159.0-0002-0005.A,F_741296_2977314,ADDR-10255,146 WACHUSETT AVE,Arlington,Building,,,,1320.0,316.97,331.08,337.94,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dba71add-e18c-4c36-9599-cefbb718f940,Y,1320.212890625
15646,19206,159.0-0002-0006.0,F_741339_2977270,,103 CLAREMONT AVE,Arlington,Out Building,,,,64.0,323.39,329.57,332.06,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1a6be83e-78d9-4cbb-bcec-99c5af37cc1b,Y,63.874267578125
15647,19207,159.0-0002-0006.0,F_741339_2977270,ADDR-10256,152 WACHUSETT AVE,Arlington,Building,,,,1835.0,319.2,338.48,350.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b6e6bac1-aed3-4c13-86c1-0658b257750f,Y,1835.34814453125
15648,19208,159.0-0002-0007.0,F_741367_2977226,ADDR-10257,154 WACHUSETT AVE,Arlington,Building,,,,971.0,319.67,335.89,349.84,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e87bb0c7-aa78-4c1a-a4d3-d2308cba6694,Y,971.343505859375
15649,19209,159.0-0002-0008.0,F_741388_2977188,ADDR-10258,158 WACHUSETT AVE,Arlington,Building,,,,1001.0,320.73,334.11,341.94,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e7416527-da1a-4fee-aa36-b1187ccdd8c9,Y,1001.042724609375
15650,19210,159.0-0002-0009.0,F_741412_2977151,,115 CLAREMONT AVE,Arlington,Out Building,,,,59.0,327.05,333.6,335.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,772ad37d-181d-4e56-a71b-8ca4cd7726bb,Y,59.341796875
15651,19211,159.0-0002-0009.0,F_741412_2977151,ADDR-10259,164 WACHUSETT AVE,Arlington,Building,,,,1030.0,322.91,336.76,351.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,24cfcd14-17d7-401f-9478-36706d2ee31f,Y,1030.0
15652,19212,159.0-0002-0011.0,F_741455_2977079,,189 OAKLAND AVE,Arlington,Out Building,,,,95.0,328.31,334.11,338.96,ArlingtonMA_GIS,2023-10-24 20:02:07.930,443deeeb-6c79-4eac-adb8-61ddf0092bf0,Y,94.778076171875
15653,19213,159.0-0002-0011.0,F_741455_2977079,ADDR-10260,174 WACHUSETT AVE,Arlington,Building,,,,968.0,323.02,338.71,353.1,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e3639f68-8f4e-4b98-a49b-77782c9c7e20,Y,968.48583984375
15654,19214,159.0-0002-0012.0,F_741451_2976991,ADDR-10261,195 OAKLAND AVE,Arlington,Building,,,,1732.0,324.82,342.65,356.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,4f9b2165-0da3-406c-a38e-f2690b7e5918,Y,1731.525146484375
15655,19215,159.0-0002-0013.0,F_741493_2977019,,191 OAKLAND AVE,Arlington,Out Building,,,,286.0,325.52,334.76,339.32,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0aec8116-30f6-40a5-b573-ab958f5a00b3,Y,286.375244140625
15656,19216,159.0-0002-0013.0,F_741493_2977019,ADDR-10262,191 OAKLAND AVE,Arlington,Building,,,,1193.0,327.28,345.49,359.88,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6fc70355-be68-42da-b7b4-0c6c463ac6a8,Y,1193.165771484375
15657,19217,159.0-0002-0014.0,F_741535_2977045,,189 OAKLAND AVE,Arlington,Out Building,,,,241.0,329.52,337.52,342.61,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d74b0051-5f27-473b-aad0-185f97ce2ec1,Y,241.35693359375
15658,19218,159.0-0002-0014.0,F_741535_2977045,ADDR-10263,189 OAKLAND AVE,Arlington,Building,,,,1422.0,330.59,345.37,354.16,ArlingtonMA_GIS,2023-10-24 20:02:07.930,df9be36a-3c52-4957-bff9-e9d430c9d4d6,Y,1422.48779296875
15659,19219,159.0-0003-0001.A,F_741581_2976792,,48 PROSPECT AVE,Arlington,Out Building,,,,134.0,327.03,333.84,337.67,ArlingtonMA_GIS,2023-10-24 20:02:07.930,091ba2cf-a8a0-44db-8e46-eb1a5ec2695f,Y,134.00634765625
15660,19220,159.0-0003-0001.A,F_741581_2976792,ADDR-10264,48 PROSPECT AVE,Arlington,Building,,,,1178.0,329.27,342.36,349.41,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ddc17230-c552-45ac-a44d-854f2e15e2c8,Y,1178.185546875
15661,19221,159.0-0004-0001.0,F_740984_2977576,ADDR-10265,145 FLORENCE AVE,Arlington,Building,,,,881.0,294.47,317.45,326.87,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6de82ebf-9ff0-4705-9f1a-23ab74abfdc5,Y,881.001220703125
15662,19222,159.0-0004-0002.0,F_740939_2977549,ADDR-10266,149 FLORENCE AVE,Arlington,Building,,,,989.0,291.4,308.03,322.35,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d94f407c-1d22-4d3d-a0df-dc8cd80a46bf,Y,988.998291015625
15663,19223,159.0-0004-0011.0,F_740685_2977626,,185 FLORENCE AVE,Arlington,Out Building,,,,26.0,277.35,284.38,285.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,08ffab35-fc27-4949-ab1e-7f7f0333faeb,Y,26.457763671875
15664,19224,159.0-0005-0001.A,F_740925_2977384,ADDR-10267,64 WAVERLY ST,Arlington,Building,,,,1143.0,285.03,295.91,308.02,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c316fa7d-22ec-4a8a-bd98-a78a251f87f4,Y,1142.97314453125
15665,19225,159.0-0005-0002.A,F_741012_2977435,,127 WACHUSETT AVE,Arlington,Out Building,,,,648.0,294.11,302.65,311.45,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ae4fed86-2adc-4ef7-abdb-299668c9a776,Y,647.81640625
15666,19226,159.0-0005-0002.A,F_741012_2977435,ADDR-10268,127 WACHUSETT AVE,Arlington,Building,,,,1499.0,298.7,318.09,335.02,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d9a204d6-71e3-4521-9f2b-9a8bc6ad883a,Y,1499.197509765625
15667,19227,159.0-0005-0003.0,F_741063_2977383,ADDR-10269,131 WACHUSETT AVE,Arlington,Building,,,,998.0,299.75,317.66,330.91,ArlingtonMA_GIS,2023-10-24 20:02:07.930,31d2eb93-4f7c-498f-a5f2-6356dc570bd1,Y,998.260986328125
15668,19228,159.0-0005-0004.0,F_741094_2977332,ADDR-10270,137 WACHUSETT AVE,Arlington,Building,,,,1791.0,300.23,320.67,333.4,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b83c10af-9601-41ae-8c2b-9783f41358a5,Y,1791.472412109375
15669,19229,159.0-0005-0005.0,F_741126_2977281,ADDR-10271,141 WACHUSETT AVE,Arlington,Building,,,,950.0,305.06,323.51,336.63,ArlingtonMA_GIS,2023-10-24 20:02:07.930,017af743-9712-43ed-92b2-012b55ac5406,Y,950.135009765625
15670,19230,159.0-0005-0006.0,F_741158_2977228,,145 WACHUSETT AVE,Arlington,Out Building,,,,288.0,304.46,313.55,318.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fc472261-02d2-47da-a722-acc85092b143,Y,288.0107421875
15671,19231,159.0-0005-0006.0,F_741158_2977228,ADDR-10272,145 WACHUSETT AVE,Arlington,Building,,,,1006.0,307.01,324.84,339.15,ArlingtonMA_GIS,2023-10-24 20:02:07.930,47cf028a-8b8b-4783-86e9-a058c6370719,Y,1006.322509765625
15672,19232,159.0-0005-0007.0,F_741190_2977177,ADDR-10273,149 WACHUSETT AVE,Arlington,Building,,,,1412.0,309.61,326.97,339.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c39d1a1c-cd68-44e7-abb3-cb9b4f102b75,Y,1411.65478515625
15673,19233,159.0-0005-0008.0,F_741221_2977128,ADDR-10274,155 WACHUSETT AVE,Arlington,Building,,,,1154.0,310.91,332.27,343.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,14520722-55fa-463b-9482-48579fbd783b,Y,1154.026611328125
15674,19234,159.0-0005-0009.0,F_741250_2977077,ADDR-10275,161 WACHUSETT AVE,Arlington,Building,,,,1085.0,312.48,327.02,335.86,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3ffa5fe7-b3b1-4217-9e9a-0c1efd744a15,Y,1085.284912109375
15675,19235,159.0-0005-0010.0,F_741285_2977021,,161 WACHUSETT AVE,Arlington,Out Building,,,,286.0,311.28,319.16,324.67,ArlingtonMA_GIS,2023-10-24 20:02:07.930,51f7d0cc-6e18-42bb-83bf-921b3dfe2b12,Y,286.41259765625
15676,19236,159.0-0005-0010.0,F_741285_2977021,ADDR-10276,167 WACHUSETT AVE,Arlington,Building,,,,1265.0,314.9,331.07,342.04,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9dfc87b1-a6c8-4c72-8676-1ecb02c5ff76,Y,1264.78759765625
15677,19237,159.0-0005-0011.0,F_741320_2976965,,177 WACHUSETT AVE,Arlington,Out Building,,,,271.0,314.32,322.29,327.69,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d32e5c8f-e95e-4c0d-8d14-ef2f97324ba2,Y,271.252685546875
15678,19238,159.0-0005-0011.0,F_741320_2976965,ADDR-10277,171 WACHUSETT AVE,Arlington,Building,,,,1159.0,316.02,339.28,349.71,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bed87d52-e9fd-4e5b-a328-5793b7c0ab57,Y,1158.59423828125
15679,19239,159.0-0005-0012.0,F_741354_2976909,,177 WACHUSETT AVE,Arlington,Out Building,,,,291.0,315.59,324.59,330.28,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f50d726e-7600-4ee3-8554-637c840ecf36,Y,290.984375
15680,19240,159.0-0005-0012.0,F_741354_2976909,ADDR-10278,177 WACHUSETT AVE,Arlington,Building,,,,1505.0,318.13,331.19,349.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dd11c35e-70ad-42a2-93e0-f3e07e172bae,Y,1504.568359375
15681,19241,159.0-0005-0013.0,F_741268_2976856,ADDR-10279,215 OAKLAND AVE,Arlington,Building,,,,1265.0,310.4,328.12,342.11,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ecc5ef3e-c26f-44bd-8e0c-41f4657d139f,Y,1265.2890625
15682,19242,159.0-0005-0014.0,F_741233_2976911,ADDR-10280,108 WAVERLY ST,Arlington,Building,,,,1068.0,308.42,323.46,337.37,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3f67703c-3c2d-415c-8961-31549abbc69f,Y,1068.456787109375
15683,19243,159.0-0005-0015.0,F_741199_2976966,ADDR-10281,104 WAVERLY ST,Arlington,Building,,,,930.0,302.55,320.4,334.88,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e1ca5652-e470-464b-aa9a-0ac7b687cdf8,Y,930.4833984375
15684,19244,159.0-0005-0016.0,F_741164_2977024,ADDR-10282,98 WAVERLY ST,Arlington,Building,,,,1125.0,300.83,315.24,322.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7ea7afbd-cc13-47fb-aafc-6152cbad0d32,Y,1124.945556640625
15685,19245,159.0-0005-0017.0,F_741135_2977074,ADDR-10283,94 WAVERLY ST,Arlington,Building,,,,1288.0,298.68,315.29,327.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e6f18fd7-c0f8-4c89-b641-663bd8e6a696,Y,1287.60205078125
15686,19246,159.0-0005-0018.0,F_741105_2977123,ADDR-10284,88 WAVERLY ST,Arlington,Building,,,,2268.0,295.3,312.05,322.07,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1017f758-53bf-4036-b5f4-df1455f424ef,Y,2267.943603515625
15687,19247,159.0-0005-0019.0,F_741072_2977175,,84 WAVERLY ST,Arlington,Out Building,,,,102.0,294.19,301.01,304.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a072f5b2-0e58-445f-86de-70b7ea91c722,Y,102.008056640625
15688,19248,159.0-0005-0019.0,F_741072_2977175,ADDR-10285,84 WAVERLY ST,Arlington,Building,,,,1102.0,294.31,311.06,319.35,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b094f9f5-0059-435a-a4db-0686ec49aa29,Y,1101.69482421875
15689,19249,159.0-0005-0005.0,F_741126_2977281,,80 WAVERLY ST,Arlington,Out Building,,,,118.0,297.85,307.06,310.24,ArlingtonMA_GIS,2023-10-24 20:02:07.930,8c29073c-7d28-43a4-aada-041a40c2e45c,Y,117.726318359375
15690,19250,159.0-0005-0020.A,F_741045_2977219,ADDR-10286,80 WAVERLY ST,Arlington,Building,,,,1073.0,290.67,305.96,318.61,ArlingtonMA_GIS,2023-10-24 20:02:07.930,231846e6-e177-4d83-a811-cf5c7fb4633e,Y,1073.113037109375
15691,19251,159.0-0005-0020.B,F_741022_2977256,,78 WAVERLY ST,Arlington,Out Building,,,,72.0,293.18,299.25,302.39,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a5419cdd-eb04-450e-aaf8-3b83935bb957,Y,71.761962890625
15692,19252,159.0-0005-0020.B,F_741022_2977256,ADDR-10287,78 WAVERLY ST,Arlington,Building,,,,1039.0,289.29,302.69,312.46,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dc5431d0-84d3-4a25-b644-da08b4042a4f,Y,1038.73779296875
15693,19253,159.0-0005-0021.A,F_740997_2977296,ADDR-10288,72 WAVERLY ST,Arlington,Building,,,,878.0,286.79,301.98,311.25,ArlingtonMA_GIS,2023-10-24 20:02:07.930,97f68b39-dff1-47a7-be37-e5064640f0b5,Y,877.8896484375
15694,19254,159.0-0005-0021.B,F_740973_2977336,,68 WAVERLY ST,Arlington,Out Building,,,,88.0,291.31,298.4,301.49,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1327424a-f676-4c8b-9f7f-4b85c76e1196,Y,88.15771484375
15695,19255,159.0-0005-0021.B,F_740973_2977336,ADDR-10289,68 WAVERLY ST,Arlington,Building,,,,931.0,287.38,302.98,311.18,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e6b73d8c-ea3b-4f7a-800e-62a2b691f938,Y,931.3740234375
15696,19256,159.0-0006-0001.0,F_741325_2976716,,148 WAVERLY ST,Arlington,Out Building,,,,154.0,315.17,323.03,325.58,ArlingtonMA_GIS,2023-10-24 20:02:07.930,95f278f3-bff9-4458-9d64-b384a70a52da,Y,153.511474609375
15697,19257,159.0-0006-0001.0,F_741325_2976716,ADDR-10290,216 OAKLAND AVE,Arlington,Building,,,,1511.0,316.14,331.84,343.81,ArlingtonMA_GIS,2023-10-24 20:02:07.930,898ff804-5093-435b-b276-64ed6da48c44,Y,1510.60888671875
15698,19258,159.0-0006-0002.0,F_741368_2976743,ADDR-10291,212 OAKLAND AVE,Arlington,Building,,,,1479.0,318.68,337.03,349.34,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b358d932-afb1-4a9e-95cb-baaa96088b8a,Y,1479.28662109375
15699,19259,159.0-0006-0003.0,F_741416_2976807,,185 WACHUSETT AVE,Arlington,Out Building,,,,92.0,319.13,326.51,327.79,ArlingtonMA_GIS,2023-10-24 20:02:07.930,79b717dd-e050-4596-8952-2b233fd219b4,Y,92.45068359375
15700,19260,159.0-0006-0003.0,F_741416_2976807,ADDR-10292,185 WACHUSETT AVE,Arlington,Building,,,,1045.0,321.3,340.36,350.38,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f5f92c29-7021-409d-9e5a-062e66122681,Y,1045.146240234375
15701,19261,159.0-0006-0004.0,F_741450_2976752,,191 WACHUSETT AVE,Arlington,Out Building,,,,248.0,320.26,329.09,333.36,ArlingtonMA_GIS,2023-10-24 20:02:07.930,edcb9ab5-5d45-4c65-af3b-37a98089e9b9,Y,248.13037109375
15702,19262,159.0-0006-0004.0,F_741450_2976752,ADDR-10293,191 WACHUSETT AVE,Arlington,Building,,,,1113.0,322.49,339.52,351.69,ArlingtonMA_GIS,2023-10-24 20:02:07.930,585afcd3-3874-4532-9a06-1c1e3aa310cb,Y,1112.60400390625
15703,19263,159.0-0008-0001.0,F_740869_2977237,ADDR-10294,73 WAVERLY ST,Arlington,Building,,,,1343.0,278.84,296.13,302.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bb563e97-b2f9-49b1-8f77-42b621f3f977,Y,1343.205810546875
15704,19264,159.0-0008-0002.0,F_740902_2977186,ADDR-10295,77 WAVERLY ST,Arlington,Building,,,,1377.0,278.98,297.34,303.48,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f76f4720-463a-4da6-9cbe-0d3baab303d4,Y,1376.824951171875
15705,19265,159.0-0008-0003.0,F_740934_2977135,ADDR-10296,81 WAVERLY ST,Arlington,Building,,,,1837.0,278.93,300.26,312.42,ArlingtonMA_GIS,2023-10-24 20:02:07.930,26a815e2-f721-4ea3-8e63-f83f97b00f91,Y,1837.2158203125
15706,19266,159.0-0008-0004.0,F_740966_2977082,,89 WAVERLY ST,Arlington,Building,,,,710.0,286.25,293.83,302.27,ArlingtonMA_GIS,2023-10-24 20:02:07.930,75e2cd60-81ce-4cd5-9ea1-9a110744b432,Y,709.595458984375
15707,19267,159.0-0008-0005.0,F_740997_2977031,ADDR-10297,89 WAVERLY ST,Arlington,Building,,,,1348.0,284.4,304.43,314.88,ArlingtonMA_GIS,2023-10-24 20:02:07.930,180c0e37-6168-42d4-8b1a-42fcc73e0230,Y,1348.136962890625
15708,19268,159.0-0008-0006.0,F_741026_2976981,ADDR-10298,93 WAVERLY ST,Arlington,Building,,,,1403.0,283.43,305.16,315.72,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0de8f5ba-5ffe-48d4-9f54-2b5b859aa86e,Y,1403.452392578125
15709,19269,159.0-0008-0007.0,F_741058_2976930,,99 WAVERLY ST,Arlington,Out Building,,,,311.0,282.12,294.06,298.67,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0e2dff32-d515-456f-99eb-5701ac81f208,Y,310.646240234375
15710,19270,159.0-0008-0007.0,F_741058_2976930,ADDR-10299,99 WAVERLY ST,Arlington,Building,,,,1147.0,289.32,309.4,318.78,ArlingtonMA_GIS,2023-10-24 20:02:07.930,185c31b8-341d-433f-a6dc-4d8c31bf05e1,Y,1147.0166015625
15711,19271,159.0-0008-0008.0,F_741089_2976880,ADDR-10300,103 WAVERLY ST,Arlington,Building,,,,1551.0,290.93,304.95,316.09,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a78344e4-0ba5-4d3b-954e-093b833cbcce,Y,1550.650146484375
15712,19272,159.0-0008-0009.0,F_741120_2976830,ADDR-10301,107 WAVERLY ST,Arlington,Building,,,,900.0,294.59,315.46,322.68,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fcf8d3e5-d34b-4537-aaf7-e0e8b69d1068,Y,900.444580078125
15713,19273,159.0-0008-0010.0,F_741151_2976778,,223 OAKLAND AVE,Arlington,Building,,,,1726.0,298.51,316.2,324.26,ArlingtonMA_GIS,2023-10-24 20:02:07.930,76595ad2-8826-4bd6-ab9d-d74dc5db9a25,Y,1726.3720703125
15714,19274,159.0-0008-0011.0,F_741068_2976726,ADDR-10303,231 OAKLAND AVE,Arlington,Building,,,,1046.0,283.31,302.5,310.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,46bca893-93da-4ca1-9c26-ea15dc18a1ae,Y,1046.2041015625
15715,19275,159.0-0008-0012.0,F_741036_2976777,ADDR-10304,172 RENFREW ST,Arlington,Building,,,,1800.0,281.54,300.83,314.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,94415198-f3bc-4e4d-b22c-f297c72494f1,Y,1799.84326171875
