OBJECTID,addrptid,FullAddNum,RoadName,FullAddr,NumPoints,PointType,LUC,parcel_id,loc_id,Notes,AddrStatus,last_edited_user,last_edited_date,GlobalID,lng,lat
5756,ADDR-8932,170,GRAY ST,170 GRAY ST,1,Residential,101,142.0-0004-0004.0,F_745761_2976320,,Current,,,1ead30ec-5877-4c2a-87fc-53517be13b40,-71.16819296253047,42.414756963039764
5757,ADDR-8936,10,BONAD RD,10 BONAD RD,1,Residential,101,142.0-0004-0008.0,F_745716_2976245,,Current,,,9ce2c272-6cb5-412e-8331-ecc272f43a7a,-71.1684208426165,42.41445876747874
5758,ADDR-8937,14,BONAD RD,14 BONAD RD,1,Residential,101,142.0-0004-0009.0,F_745757_2976210,,Current,,,1da203f1-57ff-4cac-84d2-2bccb0b476c5,-71.168282181385,42.414378962020116
5759,ADDR-8938,18,BONAD RD,18 BONAD RD,1,Residential,101,142.0-0004-0010.0,F_745797_2976177,,Current,,,4e434621-c0a1-4b38-b934-85bbe52ab313,-71.16812901566983,42.41426460257476
5760,ADDR-8939,24,BONAD RD,24 BONAD RD,1,Residential,101,142.0-0004-0011.0,F_745833_2976145,,Current,,,9d7ffa0d-af59-47f3-a0fd-4c9ac0650e39,-71.16799501506301,42.4141766024035
5761,ADDR-8940,9,BONAD RD,9 BONAD RD,1,Residential,101,142.0-0005-0001.0,F_745644_2976132,,Current,,,2a1b0d2b-9b50-46ba-97c1-2cf0be99e626,-71.16859872432475,42.414252348183894
5762,ADDR-8941,11,IROQUOIS RD,11 IROQUOIS RD,1,Residential,101,142.0-0005-0002.0,F_745593_2976077,,Current,,,946d455b-3012-4e53-9438-bcdd9a1cb211,-71.16875183027,42.41397072765182
5763,ADDR-8942,15,IROQUOIS RD,15 IROQUOIS RD,1,Residential,101,142.0-0005-0003.0,F_745558_2976040,,Current,,,31e32eca-006d-45f5-8306-41e9befe8f4f,-71.16890652661326,42.413874612030774
5764,ADDR-8943,19,IROQUOIS RD,19 IROQUOIS RD,1,Residential,101,142.0-0005-0004.0,F_745533_2975996,,Current,,,9c011fb9-ed71-4a18-a50b-1b8ed5568b5e,-71.16903941220163,42.413803275653166
5765,ADDR-8944,23,IROQUOIS RD,23 IROQUOIS RD,1,Residential,101,142.0-0005-0005.0,F_745500_2975957,,Current,,,ead6780e-0409-454e-ad10-6b2a01dabb8c,-71.16913626429775,42.413674040664695
5766,ADDR-8945,25,IROQUOIS RD,25 IROQUOIS RD,1,Residential,101,142.0-0005-0006.0,F_745464_2975924,,Current,,,f1b9ad30-0112-4d7b-ba82-fb4c3bfb6ee6,-71.16926726475317,42.41359204116026
5767,ADDR-8946,10,HIGH HAITH RD,10 HIGH HAITH RD,1,Residential,101,142.0-0005-0007.0,F_745436_2975871,,Current,,,81b93bc1-0545-441f-ad8f-0d22fd4b45f1,-71.16942262994395,42.41347968041839
5768,ADDR-8947,8,HIGH HAITH RD,8 HIGH HAITH RD,1,Residential,101,142.0-0005-0008.0,F_745407_2975921,,Current,,,aad89730-5f41-44b0-badc-e9065c4fa1f5,-71.1695641291608,42.41356125990678
5769,ADDR-8948,128,HIGHLAND AVE,128 HIGHLAND AVE,1,Residential,101,142.0-0005-0009.0,F_745349_2975969,,Current,,,4407523c-a732-4d06-97c7-41a7f1ed0be2,-71.16977954050176,42.41378560516066
5770,ADDR-8950,120,HIGHLAND AVE,120 HIGHLAND AVE,1,Residential,101,142.0-0005-0011.0,F_745436_2976050,,Current,,,f3617112-4d6e-467b-92a3-404774b1b421,-71.16946450249651,42.4139905557997
5771,ADDR-8951,112,HIGHLAND AVE,112 HIGHLAND AVE,1,Residential,101,142.0-0005-0012.0,F_745478_2976115,,Current,,,7a1fdea6-be16-40a4-9c27-f59bd1164ab3,-71.1693533909885,42.41421451112438
5772,ADDR-8955,4,IROQUOIS RD,4 IROQUOIS RD,1,Residential,101,142.0-0006-0001.0,F_745769_2976050,,Current,,,f1eebb28-35b9-4d3a-8695-e211cd87960c,-71.16827163717554,42.413976580308805
5773,ADDR-8956,6,IROQUOIS RD,6 IROQUOIS RD,1,Residential,101,142.0-0006-0002.0,F_745735_2976015,,Current,,,fb04e519-ec36-42bb-be10-1b0e8d2f2d2c,-71.16839763748864,42.41389457998897
5774,ADDR-8957,10,IROQUOIS RD,10 IROQUOIS RD,1,Residential,101,142.0-0006-0003.0,F_745707_2975975,,Current,,,02f30e4a-3be9-46e7-bb36-e48aecdcad26,-71.16849863680191,42.41378657964192
5775,ADDR-8958,12,IROQUOIS RD,12 IROQUOIS RD,1,Residential,101,142.0-0006-0004.0,F_745670_2975938,,Current,,,86a1981a-0326-4902-a411-01d718b3c8d0,-71.16863355756725,42.4137018247055
5776,ADDR-8959,16,IROQUOIS RD,16 IROQUOIS RD,1,Residential,101,142.0-0006-0005.0,F_745635_2975904,,Current,,,d1e8c731-bc1d-4920-bd9e-c16653f4f156,-71.16876555758115,42.4136098239027
5777,ADDR-8960,20,IROQUOIS RD,20 IROQUOIS RD,1,Residential,101,142.0-0006-0006.0,F_745600_2975868,,Current,,,d488b0a6-3c06-4c47-bbf8-50a468f47fc0,-71.16888045729304,42.413498529500266
5778,ADDR-8961,24,IROQUOIS RD,24 IROQUOIS RD,1,Residential,101,142.0-0006-0007.0,F_745560_2975836,,Current,,,3a0b1e97-c29f-4d6f-a787-6040ea15b459,-71.16902645685707,42.41341752950291
5779,ADDR-8962,28,IROQUOIS RD,28 IROQUOIS RD,1,Residential,101,142.0-0006-0008.0,F_745505_2975797,,Current,,,3fd7fdd3-9c11-4ad9-abab-a877516ffa1e,-71.16914462955992,42.41327567993964
5780,ADDR-8963,108,SCITUATE ST,108 SCITUATE ST,1,Residential,101,142.0-0007-0001.0,F_744809_2976108,,Current,,,65b9f43a-4735-4b68-b727-7de195e2b0ed,-71.17182980568225,42.41415929890514
5781,ADDR-8964,104,SCITUATE ST,104 SCITUATE ST,1,Residential,101,142.0-0007-0002.0,F_744840_2976145,,Current,,,c3f4acb5-65f9-4bba-8205-e3c842bcb9ea,-71.1716906303323,42.41426594999575
5782,ADDR-8965,100,SCITUATE ST,100 SCITUATE ST,1,Residential,101,142.0-0007-0003.0,F_744876_2976184,,Current,,,594302fd-80ee-4358-badb-b895e6702d7d,-71.17155963090639,42.41436094949503
5783,ADDR-8966,97,NEWPORT ST,97 NEWPORT ST,1,Residential,101,142.0-0007-0004.0,F_744957_2976129,,Current,,,ad350b7c-1717-4a58-a9e4-5444524fedf6,-71.17116448076143,42.41415887033213
5784,ADDR-8967,101,NEWPORT ST,101 NEWPORT ST,1,Residential,101,142.0-0007-0005.0,F_744923_2976091,,Current,,,9a62b62a-ea97-4f27-929f-885193e734b1,-71.17125602737676,42.41403494444558
5785,ADDR-8968,105,NEWPORT ST,105 NEWPORT ST,1,Residential,101,142.0-0007-0006.0,F_744891_2976053,,Current,,,335c185a-f030-4145-9722-574c6ac75ef5,-71.17137602681653,42.413931944657705
5786,ADDR-8969,110,NEWPORT ST,110 NEWPORT ST,1,Residential,101,142.0-0008-0001.0,F_744972_2975937,,Current,,,a0ea14dd-af42-4eaa-86b6-f0f480f91e16,-71.1711985031799,42.41369801469703
5787,ADDR-8970,106,NEWPORT ST,106 NEWPORT ST,1,Residential,101,142.0-0008-0002.0,F_745006_2975976,,Current,,,4bac9726-fcac-45e8-a90d-55b17187a5d5,-71.17108088983258,42.41381295875529
5788,ADDR-8971,102,NEWPORT ST,102 NEWPORT ST,1,Residential,101,142.0-0008-0003.0,F_745038_2976013,,Current,,,4cdd2989-2515-4771-b61e-32b0274ab85e,-71.17096244223879,42.41390183557747
5789,ADDR-8972,98,NEWPORT ST,98 NEWPORT ST,1,Residential,101,142.0-0008-0004.0,F_745075_2976050,,Current,,,1252a1f8-b6e7-4675-9c97-81d6c0b50e47,-71.17081708620032,42.413982708417365
5790,ADDR-8976,154,HIGHLAND AVE,154 HIGHLAND AVE,1,Residential,101,142.0-0009-0001.0,F_745160_2975778,,Current,,,f2465376-fa60-4c75-9c82-305d12ebb258,-71.17048118017986,42.41326345474197
5791,ADDR-8977,150,HIGHLAND AVE,150 HIGHLAND AVE,1,Residential,101,142.0-0009-0002.0,F_745211_2975833,,Current,,,9758885b-f306-4402-8c56-e8dcb718cd80,-71.17029218052373,42.41341245535722
5792,ADDR-8978,146,HIGHLAND AVE,146 HIGHLAND AVE,1,Residential,101,142.0-0009-0003.0,F_745244_2975871,,Current,,,120ad319-bb14-48da-9252-a3520bb60dfd,-71.17016717978397,42.41351845471729
5793,ADDR-8980,9,HIGH HAITH RD,9 HIGH HAITH RD,1,Residential,101,142.0-0009-0005.0,F_745311_2975836,,Current,,,f56a08fa-356b-497f-8385-f253378cd883,-71.16989062989573,42.41338168006745
5794,ADDR-8981,47,IROQUOIS RD,47 IROQUOIS RD,1,Residential,101,142.0-0009-0007.A,F_745267_2975758,,Current,,,74441443-dab9-4649-9720-ff76f84d9dc8,-71.17002443858615,42.41315336080835
5795,ADDR-8982,15,HIGH HAITH RD,15 HIGH HAITH RD,1,Residential,101,142.0-0010-0001.A,F_745383_2975705,,Current,,,31872e71-05c2-4db1-916f-d4daaab9b9ba,-71.16954114549891,42.413060413776904
5796,ADDR-8983,17,HIGH HAITH RD,17 HIGH HAITH RD,1,Residential,101,142.0-0010-0002.A,F_745403_2975663,,Current,,,dc7aca5d-b7bf-4d95-a716-e635735ff380,-71.16949132121681,42.41292525481449
5797,ADDR-8984,11,PINE RIDGE RD,11 PINE RIDGE RD,1,Residential,101,143.0-0001-0001.0,F_744220_2977103,,Current,,,21af8a07-5698-490e-b780-01776e1fe4bd,-71.17385923092485,42.41683422080488
5798,ADDR-8985,13,PINE RIDGE RD,13 PINE RIDGE RD,1,Residential,101,143.0-0001-0002.0,F_744175_2977052,,Current,,,b7674c75-fa09-4da5-83a9-2ed12bea3b6d,-71.17403556193628,42.41668767413485
5799,ADDR-8986,15,PINE RIDGE RD,15 PINE RIDGE RD,1,Residential,101,143.0-0001-0003.0,F_744141_2977016,,Current,,,54555d02-b162-4eff-961f-ef3bedef8416,-71.17416156181342,42.416587674704466
5800,ADDR-8987,17,PINE RIDGE RD,17 PINE RIDGE RD,1,Residential,101,143.0-0001-0004.A,F_744106_2976978,,Current,,,cc154346-34c6-421a-a838-e59dbc905844,-71.17427610695088,42.41649039485857
5801,ADDR-8988,19,PINE RIDGE RD,19 PINE RIDGE RD,1,Residential,101,143.0-0001-0004.B,F_744072_2976941,,Current,,,fe04a952-ab38-4d53-b8c5-ea7850f9e563,-71.17440210785465,42.41638839475817
5802,ADDR-8989,23,PINE RIDGE RD,23 PINE RIDGE RD,1,Residential,101,143.0-0001-0005.0,F_744024_2976889,,Current,,,f1b52b26-88fc-47c2-a40f-c7823df62e7a,-71.17464794609256,42.41622970277571
5803,ADDR-8991,14,PINE RIDGE RD,14 PINE RIDGE RD,1,Residential,101,143.0-0002-0002.0,F_744297_2976978,,Current,,,4b2316aa-3b9b-4251-97ba-11a874ae23f1,-71.17370754710721,42.416571632312554
5804,ADDR-8992,16,PINE RIDGE RD,16 PINE RIDGE RD,1,Residential,101,143.0-0002-0003.0,F_744263_2976942,,Current,,,908ccf71-6ac7-469b-957d-69da9765bf97,-71.17383454721059,42.4164716324706
5805,ADDR-8993,18,PINE RIDGE RD,18 PINE RIDGE RD,1,Residential,101,143.0-0002-0004.0,F_744227_2976903,,Current,,,88b2a835-e05b-45b5-b3c8-86db380243ef,-71.17397683307321,42.41636566105487
5806,ADDR-8994,20,PINE RIDGE RD,20 PINE RIDGE RD,1,Residential,101,143.0-0002-0005.0,F_744193_2976867,,Current,,,b31302a8-de7c-4dac-9fd8-390c76a9feaf,-71.174088719088,42.416261904495876
5807,ADDR-8995,22,PINE RIDGE RD,22 PINE RIDGE RD,1,Residential,101,143.0-0002-0006.0,F_744161_2976830,,Current,,,a9f52a17-315c-4753-8fb0-f71d98b426c2,-71.17422797683213,42.41616667615716
5808,ADDR-8996,24,PINE RIDGE RD,24 PINE RIDGE RD,1,Residential,101,143.0-0002-0007.0,F_744125_2976793,,Current,,,102ff1ab-971c-491d-ba82-d6d50a773d32,-71.17432057256175,42.416061838465076
5809,ADDR-8997,2,STEVENS TER,2 STEVENS TER,1,Residential,101,143.0-0002-0008.0,F_744208_2976743,,Current,,,5aa9e2f3-9410-4a36-9222-4bf487b8eb14,-71.17390403012489,42.415870638537505
5810,ADDR-8998,6,STEVENS TER,6 STEVENS TER,1,Residential,101,143.0-0002-0009.0,F_744250_2976786,,Current,,,cbdc628d-0dcf-4654-b55f-97c1d736096e,-71.17377401702616,42.41597957414359
5811,ADDR-8999,10,STEVENS TER,10 STEVENS TER,1,Residential,101,143.0-0002-0010.0,F_744289_2976831,,Current,,,d91b4b8c-679d-4f8e-b610-b8b5bf6ce08d,-71.17362801704635,42.41610257335912
5812,ADDR-9000,14,STEVENS TER,14 STEVENS TER,1,Residential,101,143.0-0002-0011.0,F_744329_2976876,,Current,,,0ca6e6bb-5ced-454c-8cf6-b77f48aa86c8,-71.17348001784377,42.4162255739188
5813,ADDR-9001,18,STEVENS TER,18 STEVENS TER,1,Residential,101,143.0-0002-0012.0,F_744369_2976921,,Current,,,0ca2b8bc-361d-494f-8e8b-cca2ea08b44c,-71.1733223321115,42.41634083505683
5814,ADDR-9002,22,STEVENS TER,22 STEVENS TER,1,Residential,101,143.0-0002-0013.0,F_744406_2976965,,Current,,,2d68e27b-e548-4695-8ad2-7513d8734e45,-71.17319907091519,42.41648271306004
5815,ADDR-9003,21,COOLIDGE RD,21 COOLIDGE RD,1,Residential,101,143.0-0003-0001.0,F_744606_2976831,,Current,,,e226f85f-7997-46a4-86e6-4050f15c5fa3,-71.17235237185598,42.41604484402345
5816,ADDR-9004,25,COOLIDGE RD,25 COOLIDGE RD,1,Residential,101,143.0-0003-0002.0,F_744574_2976794,,Current,,,24392697-dca7-4c30-81e5-5d86a0fad499,-71.17247437195674,42.41594184432761
5817,ADDR-9005,29,COOLIDGE RD,29 COOLIDGE RD,1,Residential,101,143.0-0003-0003.0,F_744541_2976755,,Current,,,ecd9ec3e-9d2f-4531-afcd-087548330897,-71.17259537237383,42.415836844851356
5818,ADDR-9006,33,COOLIDGE RD,33 COOLIDGE RD,1,Residential,101,143.0-0003-0004.0,F_744509_2976718,,Current,,,8633fec1-bb7a-4dc5-801e-d9a25ab974f8,-71.17271637233551,42.415735844259586
5819,ADDR-9007,37,COOLIDGE RD,37 COOLIDGE RD,1,Residential,101,143.0-0003-0005.0,F_744476_2976682,,Current,,,8cae502e-831d-4c9f-88d8-d6892b27f323,-71.17282893414571,42.4156502934565
5820,ADDR-9008,41,COOLIDGE RD,41 COOLIDGE RD,1,Residential,101,143.0-0003-0006.0,F_744443_2976644,,Current,,,7089711b-57c0-42f7-a417-2811d242144e,-71.17294993373142,42.415544293397254
5821,ADDR-9009,45,COOLIDGE RD,45 COOLIDGE RD,1,Residential,101,143.0-0003-0007.0,F_744404_2976603,,Current,,,13c432ee-50f6-4dfb-8461-f27f63299b07,-71.17309593416797,42.41544329320852
5822,ADDR-9010,3,STEVENS TER,3 STEVENS TER,1,Residential,101,143.0-0003-0008.0,F_744316_2976669,,Current,,,44e3b633-7dc8-4964-a135-66db1f3a7f8e,-71.1735855011564,42.41570548178117
5823,ADDR-9011,7,STEVENS TER,7 STEVENS TER,1,Residential,101,143.0-0003-0009.0,F_744357_2976715,,Current,,,90b2833d-5066-4a3f-bf81-1a5a11e40d21,-71.17346550363267,42.41582955833246
5824,ADDR-9012,11,STEVENS TER,11 STEVENS TER,1,Residential,101,143.0-0003-0010.0,F_744396_2976760,,Current,,,b17e3c8b-3319-4e62-be43-8896b3259554,-71.17331855703041,42.415969697480314
5825,ADDR-9013,15,STEVENS TER,15 STEVENS TER,1,Residential,101,143.0-0003-0011.0,F_744445_2976816,,Current,,,0a088860-3044-4c9d-9203-0b4bcf541085,-71.17314632241258,42.41608657269659
5826,ADDR-9014,21,STEVENS TER,21 STEVENS TER,1,Residential,101,143.0-0003-0012.B,F_744509_2976882,,Current,,,a075bac8-8bd7-402b-a7ae-c22e9e4110db,-71.17283842478217,42.41628369694717
5827,ADDR-9015,20,COOLIDGE RD,20 COOLIDGE RD,1,Residential,101,143.0-0004-0001.0,F_744738_2976743,,Current,,,fe1bed1b-aca1-480c-a138-e27320ef2515,-71.17204986704189,42.41591193770601
5828,ADDR-9016,24,COOLIDGE RD,24 COOLIDGE RD,1,Residential,101,143.0-0004-0002.0,F_744705_2976706,,Current,,,285fa1e4-59e5-46ea-b510-14ac3116d7a6,-71.1721748667338,42.41581393798508
5829,ADDR-9017,28,COOLIDGE RD,28 COOLIDGE RD,1,Residential,101,143.0-0004-0003.0,F_744674_2976669,,Current,,,b8377d39-979e-450f-b370-fda4c932f69c,-71.17229186674219,42.41571193794557
5830,ADDR-9018,32,COOLIDGE RD,32 COOLIDGE RD,1,Residential,101,143.0-0004-0004.0,F_744642_2976631,,Current,,,a189c303-aa17-426a-a9fe-eebfaf565582,-71.17240986661761,42.41560893772655
5831,ADDR-9019,36,COOLIDGE RD,36 COOLIDGE RD,1,Residential,101,143.0-0004-0005.0,F_744609_2976594,,Current,,,766472f5-8d78-4d84-a37b-3c127334ac8c,-71.17253559268026,42.41548987867961
5832,ADDR-9020,40,COOLIDGE RD,40 COOLIDGE RD,1,Residential,101,143.0-0004-0006.0,F_744576_2976555,,Current,,,4486d3f2-537a-42fe-966d-b12b922ef7d2,-71.17265559163951,42.41538287857564
5833,ADDR-9021,44,COOLIDGE RD,44 COOLIDGE RD,1,Residential,101,143.0-0004-0007.0,F_744538_2976513,,Current,,,a7c8e633-82c8-4828-ba3d-4aafb65b1aba,-71.1727895917608,42.41527487832884
5834,ADDR-9022,121,MT. VERNON ST,121 MT. VERNON ST,1,Residential,101,143.0-0004-0008.0,F_744622_2976461,,Current,,,914881d5-5b68-41de-8281-1a0eadd33bd0,-71.17232927761522,42.41506125473265
5835,ADDR-9023,119,MT. VERNON ST,119 MT. VERNON ST,1,Residential,101,143.0-0004-0009.0,F_744660_2976500,,Current,,,712cd7dd-3ae5-4569-b24a-15e64333e099,-71.17220409783172,42.41516292093542
5836,ADDR-9025,109,MT. VERNON ST,109 MT. VERNON ST,1,Residential,101,143.0-0004-0011.0,F_744725_2976576,,Current,,,b018fee9-cfcf-430f-a340-7d4004ab1314,-71.17195766253536,42.41536439514404
5837,ADDR-9026,105,MT. VERNON ST,105 MT. VERNON ST,1,Residential,101,143.0-0004-0012.0,F_744759_2976615,,Current,,,a4676481-751a-428a-9d06-55bc90289ab1,-71.1718680166823,42.415476876390116
5838,ADDR-9027,103,MT. VERNON ST,103 MT. VERNON ST,1,Residential,101,143.0-0004-0013.0,F_744792_2976654,,Current,,,4f12a27d-ba57-4cb4-8cde-8ffd0e34a206,-71.17174156785505,42.41557040539608
5839,ADDR-9028,99,MT. VERNON ST,99 MT. VERNON ST,1,Residential,101,143.0-0004-0014.0,F_744825_2976690,,Current,,,f31e898c-2ba5-459e-8931-ed08f9810342,-71.17160548114423,42.41572246055367
5840,ADDR-9029,33,PINE RIDGE RD,33 PINE RIDGE RD,1,Residential,101,143.0-0005-0001.0,F_743947_2976801,,Current,,,0461c783-88fe-49bc-a9c0-53dcfe7daf1c,-71.17488541999933,42.415996685289926
5841,ADDR-9030,35,PINE RIDGE RD,35 PINE RIDGE RD,1,Residential,101,143.0-0005-0002.0,F_743906_2976758,,Current,,,b2b4dd73-8875-4a40-aa47-147817e8806b,-71.17503742037422,42.41588268525043
5842,ADDR-9031,39,PINE RIDGE RD,39 PINE RIDGE RD,1,Residential,101,143.0-0005-0003.0,F_743862_2976710,,Current,,,3eb21944-ef75-4173-8e64-2cd7d55e6c32,-71.17518418666202,42.41574115068518
5843,ADDR-9032,43,PINE RIDGE RD,43 PINE RIDGE RD,1,Residential,101,143.0-0005-0004.0,F_743803_2976645,,Current,,,fb00684a-fcbf-4802-b8f3-1a8643498a3c,-71.17540784288782,42.41560222479482
5844,ADDR-9033,45,PINE RIDGE RD,45 PINE RIDGE RD,1,Residential,101,143.0-0005-0005.0,F_743751_2976588,,Current,,,6e7974a1-f4aa-4801-aaf5-3c06b02cb780,-71.17561249868238,42.41543106105388
5845,ADDR-9034,47,PINE RIDGE RD,47 PINE RIDGE RD,1,Residential,101,143.0-0005-0006.0,F_743715_2976549,,Current,,,5ee38c00-9a50-4256-b7e3-7398940d4a8f,-71.17574449953464,42.41532506115877
5846,ADDR-9035,49,PINE RIDGE RD,49 PINE RIDGE RD,1,Residential,101,143.0-0005-0007.0,F_743680_2976509,,Current,,,3654bc33-a48a-4fec-836b-46cf05ec50d1,-71.17587349911454,42.415214060644
5847,ADDR-9036,32,PINE RIDGE RD,32 PINE RIDGE RD,1,Residential,101,143.0-0006-0001.0,F_744050_2976707,,Current,,,e9dc95fb-3a01-4ac4-829d-6d14118bd48f,-71.17461387508187,42.41581703463995
5848,ADDR-9037,38,PINE RIDGE RD,38 PINE RIDGE RD,1,Residential,101,143.0-0006-0002.0,F_744001_2976653,,Current,,,6425c9d3-32df-4ba8-9350-9d09b835510f,-71.17480087528791,42.415673034997106
5849,ADDR-9038,44,PINE RIDGE RD,44 PINE RIDGE RD,1,Residential,101,143.0-0006-0003.0,F_743963_2976611,,Current,,,5fc23c2d-adf2-4716-910e-ed74a71b7d54,-71.17493615562701,42.41556096574852
5850,ADDR-9039,48,PINE RIDGE RD,48 PINE RIDGE RD,1,Residential,101,143.0-0006-0004.0,F_743922_2976565,,Current,,,62fae65d-cc89-4cc2-9498-ff92a75a0795,-71.17508739053669,42.41544226044461
5851,ADDR-9040,52,PINE RIDGE RD,52 PINE RIDGE RD,1,Residential,101,143.0-0006-0006.0,F_743842_2976476,,Current,,,64340446-fb09-43a9-a2da-9a2e297d583d,-71.17537388881539,42.41518812482953
5852,ADDR-9041,56,PINE RIDGE RD,56 PINE RIDGE RD,1,Residential,101,143.0-0006-0007.0,F_743803_2976433,,Current,,,48bbd228-f257-4d60-9777-d646d3294846,-71.17551788909616,42.415071125276036
5853,ADDR-9042,29,PURITAN RD,29 PURITAN RD,1,Residential,101,143.0-0006-0008.0,F_743892_2976375,,Current,,,8f1d05c6-eda8-4b1e-87f4-b309e55e0007,-71.17506780243605,42.41484017699628
5854,ADDR-9043,25,PURITAN RD,25 PURITAN RD,1,Residential,101,143.0-0006-0009.0,F_743925_2976414,,Current,,,cb7c9db3-38a9-46ae-b447-e20d985ad9d1,-71.17495812797968,42.41493758394447
5855,ADDR-9044,21,PURITAN RD,21 PURITAN RD,1,Residential,101,143.0-0006-0010.0,F_743959_2976453,,Current,,,44229aa3-e1db-40a9-9660-7c5e25fe2018,-71.17482712902991,42.4150475838939
5856,ADDR-9045,17,PURITAN RD,17 PURITAN RD,1,Residential,101,143.0-0006-0011.0,F_743994_2976492,,Current,,,2bde53d8-4411-4d83-95e0-e457f322d4bb,-71.17470845433331,42.41514599058813
5857,ADDR-9046,15,PURITAN RD,15 PURITAN RD,1,Residential,101,143.0-0006-0012.A,F_744033_2976538,,Current,,,5590e361-e480-48e8-9778-d8b1d7e9346e,-71.17456424297674,42.41528195009406
5858,ADDR-9047,11,PURITAN RD,11 PURITAN RD,1,Residential,101,143.0-0006-0012.B,F_744080_2976592,,Current,,,c4f4d253-271d-48ad-a807-decd1caa4030,-71.17439124199699,42.41543094947011
5859,ADDR-9048,98,SPRING AVE,98 SPRING AVE,1,Residential,101,143.0-0006-0013.0,F_744135_2976652,,Current,,,91b42971-d245-4a21-8cbe-cf875cb5be83,-71.17422662566334,42.415666507489554
5860,ADDR-9049,51,COOLIDGE RD,51 COOLIDGE RD,1,Residential,101,143.0-0007-0001.0,F_744358_2976519,,Current,,,9c01e218-ec19-41c8-9a3e-b43216d8afbf,-71.17333439285616,42.4152243205322
5861,ADDR-9050,55,COOLIDGE RD,55 COOLIDGE RD,1,Residential,101,143.0-0007-0002.0,F_744325_2976482,,Current,,,dac0e4e9-6185-4786-a319-9deed9c774ea,-71.17350348284609,42.41514484876502
5862,ADDR-9051,59,COOLIDGE RD,59 COOLIDGE RD,1,Residential,101,143.0-0007-0003.0,F_744291_2976444,,Current,,,470f55e2-6172-4248-b82a-f706cfb3cdaf,-71.1736314830519,42.415039849136626
5863,ADDR-9052,63,COOLIDGE RD,63 COOLIDGE RD,1,Residential,101,143.0-0007-0004.0,F_744258_2976406,,Current,,,b3de94e3-3078-47db-915f-6dac7f8df5e8,-71.17375348307144,42.414935848767826
5864,ADDR-9053,67,COOLIDGE RD,67 COOLIDGE RD,1,Residential,101,143.0-0007-0005.0,F_744209_2976351,,Current,,,43759400-03b7-409c-8195-2d8f5a0a2b70,-71.17390140504418,42.41475718999675
5865,ADDR-9054,75,COOLIDGE RD,75 COOLIDGE RD,1,Residential,101,143.0-0007-0007.0,F_744159_2976293,,Current,,,12a8a8fd-a7b2-4841-8096-a49e6645a8ce,-71.17415063231739,42.414658680215545
5866,ADDR-9055,11,MURRAY ST,11 MURRAY ST,1,Residential,101,143.0-0007-0008.0,F_744107_2976361,,Current,,,9fddb3f2-2fbb-461d-a771-eda582f4fa0a,-71.17434263108439,42.414833680366755
5867,ADDR-9056,15,MURRAY ST,15 MURRAY ST,1,Residential,101,143.0-0007-0009.0,F_744068_2976395,,Current,,,b179448c-020c-4191-a1da-16aed16166cd,-71.17447263199712,42.414927680123185
5868,ADDR-9057,16,PURITAN RD,16 PURITAN RD,1,Residential,101,143.0-0007-0010.A,F_744137_2976435,,Current,,,71050636-987a-4556-9b9e-b48c95907430,-71.17431168837253,42.415083646493194
5869,ADDR-9058,12,PURITAN RD,12 PURITAN RD,1,Residential,101,143.0-0007-0010.B,F_744185_2976490,,Current,,,3b37fa57-511d-4618-9eb3-91c0a37a563f,-71.17417069079127,42.41523474819979
5870,ADDR-9059,6,PURITAN RD,6 PURITAN RD,1,Residential,101,143.0-0007-0011.A,F_744226_2976547,,Current,,,189129d6-57ba-46fb-aa43-9a15a1643694,-71.17390663231083,42.415343679882014
5871,ADDR-9060,86,SPRING AVE,86 SPRING AVE,1,Residential,101,143.0-0007-0011.B,F_744273_2976574,,Current,,,a7adb6c3-27db-40e7-82c2-3bd6bf7d4631,-71.17372363212209,42.415406680119965
5872,ADDR-9061,129,MT. VERNON ST,129 MT. VERNON ST,1,Residential,101,143.0-0008-0001.0,F_744563_2976381,,Current,,,1ef0f039-0a29-47a1-959c-d72f8f64d82f,-71.17259803541657,42.414857660049464
5873,ADDR-9062,133,MT. VERNON ST,133 MT. VERNON ST,1,Residential,101,143.0-0008-0002.0,F_744528_2976342,,Current,,,5c1d0adc-c2ef-4821-ad6c-92a729acf90c,-71.17273526651925,42.414735539250216
5874,ADDR-9063,137,MT. VERNON ST,137 MT. VERNON ST,1,Residential,101,143.0-0008-0003.0,F_744495_2976303,,Current,,,1c838cdc-9120-4772-bd55-df14bc0b9016,-71.17285626694074,42.41462953927302
5875,ADDR-9064,141,MT. VERNON ST,141 MT. VERNON ST,1,Residential,101,143.0-0008-0004.0,F_744462_2976265,,Current,,,3af7fd7f-0203-432e-be9c-8b8b668a9398,-71.17297926645199,42.41452453874855
5876,ADDR-9065,145,MT. VERNON ST,145 MT. VERNON ST,1,Residential,101,143.0-0008-0005.0,F_744429_2976226,,Current,,,51baccb6-80bf-4372-851a-41f6386022e3,-71.17310326576478,42.41441853892587
5877,ADDR-9066,149,MT. VERNON ST,149 MT. VERNON ST,1,Residential,101,143.0-0008-0006.0,F_744395_2976187,,Current,,,473c3918-e24c-4fc4-bea7-c568e9ea6d77,-71.17318521084883,42.41432492888051
